Lea State,LEA,ID,Sex,Total
TX,LIBERTY-EYLAU ISD,4827390,M,0
TX,LIBERTY-EYLAU ISD,4827390,F,0
TX,BISHOP CISD,4810260,M,108
TX,BISHOP CISD,4810260,F,24
MS,WAYNE CO SCHOOL DIST,2804530,M,1064
MS,WAYNE CO SCHOOL DIST,2804530,F,685
TX,HARDIN-JEFFERSON ISD,4822410,M,41
TX,HARDIN-JEFFERSON ISD,4822410,F,9
TX,FLORENCE ISD,4819320,M,14
TX,FLORENCE ISD,4819320,F,2
TX,ARANSAS PASS ISD,4808580,M,165
TX,ARANSAS PASS ISD,4808580,F,60
AR,SMACKOVER SCHOOL DISTRICT,512510,M,177
AR,SMACKOVER SCHOOL DISTRICT,512510,F,72
TX,NEWTON ISD,4832730,M,101
TX,NEWTON ISD,4832730,F,70
TX,KATY ISD,4825170,M,2050
TX,KATY ISD,4825170,F,826
TX,KERRVILLE ISD,4825590,M,286
TX,KERRVILLE ISD,4825590,F,121
TX,BULLARD ISD,4812060,M,54
TX,BULLARD ISD,4812060,F,26
TX,PARIS ISD,4834290,M,212
TX,PARIS ISD,4834290,F,101
AR,MAGNOLIA SCHOOL DISTRICT,500044,M,353
AR,MAGNOLIA SCHOOL DISTRICT,500044,F,189
TX,WHARTON ISD,4845380,M,298
TX,WHARTON ISD,4845380,F,113
TX,TARKINGTON ISD,4842210,M,76
TX,TARKINGTON ISD,4842210,F,23
TX,COLUMBUS ISD,4814700,M,115
TX,COLUMBUS ISD,4814700,F,48
AR,OSCEOLA SCHOOL DISTRICT,510950,M,568
AR,OSCEOLA SCHOOL DISTRICT,510950,F,239
TX,WINONA ISD,4846230,M,99
TX,WINONA ISD,4846230,F,39
TX,COTULLA ISD,4815400,M,129
TX,COTULLA ISD,4815400,F,83
TX,ALPINE ISD,4807950,M,14
TX,ALPINE ISD,4807950,F,0
TX,LUBBOCK ISD,4828500,M,2044
TX,LUBBOCK ISD,4828500,F,1034
AR,OZARK MOUNTAIN SCHOOL DISTRICT,500076,M,50
AR,OZARK MOUNTAIN SCHOOL DISTRICT,500076,F,23
TX,SUNRAY ISD,4841910,M,8
TX,SUNRAY ISD,4841910,F,0
TX,WASKOM ISD,4844670,M,28
TX,WASKOM ISD,4844670,F,5
TX,MELISSA ISD,4830120,M,60
TX,MELISSA ISD,4830120,F,53
TX,FRIONA ISD,4819980,M,0
TX,FRIONA ISD,4819980,F,0
LA,West Carroll Parish,2201950,M,50
LA,West Carroll Parish,2201950,F,7
TX,VICTORIA ISD,4844150,M,3652
TX,VICTORIA ISD,4844150,F,1531
TX,SOMERSET ISD,4840740,M,804
TX,SOMERSET ISD,4840740,F,400
LA,Assumption Parish,2200120,M,1064
LA,Assumption Parish,2200120,F,479
TX,PAMPA ISD,4834170,M,221
TX,PAMPA ISD,4834170,F,56
MS,ABERDEEN SCHOOL DIST,2800360,M,833
MS,ABERDEEN SCHOOL DIST,2800360,F,596
TX,BASTROP ISD,4809570,M,1404
TX,BASTROP ISD,4809570,F,549
MS,LAWRENCE CO SCHOOL DIST,2802490,M,492
MS,LAWRENCE CO SCHOOL DIST,2802490,F,234
TX,TAYLOR ISD,4842280,M,195
TX,TAYLOR ISD,4842280,F,57
MS,JONES CO SCHOOL DIST,2802280,M,1343
MS,JONES CO SCHOOL DIST,2802280,F,451
TX,ELGIN ISD,4818360,M,1014
TX,ELGIN ISD,4818360,F,373
AR,POCAHONTAS SCHOOL DISTRICT,511610,M,184
AR,POCAHONTAS SCHOOL DISTRICT,511610,F,36
TX,WORTHAM ISD,4846470,M,26
TX,WORTHAM ISD,4846470,F,9
LA,Orleans Parish,2201170,M,1010
LA,Orleans Parish,2201170,F,429
TX,MONTE ALTO ISD,4831230,M,12
TX,MONTE ALTO ISD,4831230,F,9
TX,PLEASANT GROVE ISD,4835130,M,107
TX,PLEASANT GROVE ISD,4835130,F,15
TX,RIVER ROAD ISD,4837260,M,162
TX,RIVER ROAD ISD,4837260,F,46
AR,LAVACA SCHOOL DISTRICT,508730,M,62
AR,LAVACA SCHOOL DISTRICT,508730,F,29
LA,Winn Parish,2202010,M,712
LA,Winn Parish,2202010,F,139
TX,FLATONIA ISD,4819280,M,0
TX,FLATONIA ISD,4819280,F,0
TX,TEXARKANA ISD,4842480,M,1001
TX,TEXARKANA ISD,4842480,F,409
TX,EANES ISD,4817760,M,159
TX,EANES ISD,4817760,F,38
AR,MAYFLOWER SCHOOL DISTRICT,509540,M,188
AR,MAYFLOWER SCHOOL DISTRICT,509540,F,71
AR,TRUMANN SCHOOL DISTRICT,500047,M,753
AR,TRUMANN SCHOOL DISTRICT,500047,F,204
TX,GARRISON ISD,4820400,M,76
TX,GARRISON ISD,4820400,F,0
AR,GLEN ROSE SCHOOL DISTRICT,506630,M,87
AR,GLEN ROSE SCHOOL DISTRICT,506630,F,25
AR,DREW CENTRAL SCHOOL DISTRICT,505470,M,123
AR,DREW CENTRAL SCHOOL DISTRICT,505470,F,77
TX,BASIS TEXAS,4801438,M,65
TX,BASIS TEXAS,4801438,F,11
LA,Catahoula Parish,2200420,M,276
LA,Catahoula Parish,2200420,F,183
TX,IDALOU ISD,4824120,M,25
TX,IDALOU ISD,4824120,F,2
TX,PEASTER ISD,4834500,M,13
TX,PEASTER ISD,4834500,F,10
TX,CORRIGAN-CAMDEN ISD,4815300,M,19
TX,CORRIGAN-CAMDEN ISD,4815300,F,0
TX,TRINITY ISD,4843200,M,187
TX,TRINITY ISD,4843200,F,67
TX,GRAPEVINE-COLLEYVILLE ISD,4821660,M,544
TX,GRAPEVINE-COLLEYVILLE ISD,4821660,F,197
TX,VALLEY MILLS ISD,4843760,M,5
TX,VALLEY MILLS ISD,4843760,F,0
TX,IDEA PUBLIC SCHOOLS,4800211,M,731
TX,IDEA PUBLIC SCHOOLS,4800211,F,218
TX,ALAMO HEIGHTS ISD,4807590,M,82
TX,ALAMO HEIGHTS ISD,4807590,F,60
TX,SOUTHWEST PREPARATORY SCHOOL,4800063,M,137
TX,SOUTHWEST PREPARATORY SCHOOL,4800063,F,89
TX,ANSON ISD,4808400,M,4
TX,ANSON ISD,4808400,F,7
TX,REAGAN COUNTY ISD,4836570,M,0
TX,REAGAN COUNTY ISD,4836570,F,0
TX,BUFFALO ISD,4811990,M,22
TX,BUFFALO ISD,4811990,F,0
TX,GRUVER ISD,4821930,M,0
TX,GRUVER ISD,4821930,F,0
TX,PASADENA ISD,4834320,M,6084
TX,PASADENA ISD,4834320,F,2344
AR,LAKE HAMILTON SCHOOL DISTRICT,508610,M,724
AR,LAKE HAMILTON SCHOOL DISTRICT,508610,F,223
TX,SKIDMORE-TYNAN ISD,4840410,M,22
TX,SKIDMORE-TYNAN ISD,4840410,F,13
TX,CHANNELVIEW ISD,4813590,M,592
TX,CHANNELVIEW ISD,4813590,F,258
TX,LAKE DALLAS ISD,4826430,M,111
TX,LAKE DALLAS ISD,4826430,F,16
TX,PALESTINE ISD,4834050,M,163
TX,PALESTINE ISD,4834050,F,90
TX,GREENWOOD ISD,4821750,M,157
TX,GREENWOOD ISD,4821750,F,81
TX,MOUNT PLEASANT ISD,4831760,M,795
TX,MOUNT PLEASANT ISD,4831760,F,190
TX,BANQUETE ISD,4809410,M,28
TX,BANQUETE ISD,4809410,F,13
MS,EAST JASPER CONSOLIDATED SCH DIST,2801380,M,409
MS,EAST JASPER CONSOLIDATED SCH DIST,2801380,F,270
TX,INGLESIDE ISD,4824180,M,72
TX,INGLESIDE ISD,4824180,F,46
TX,LORENA ISD,4828200,M,32
TX,LORENA ISD,4828200,F,0
TX,WHITEHOUSE ISD,4845600,M,229
TX,WHITEHOUSE ISD,4845600,F,46
TX,SCHERTZ-CIBOLO-U CITY ISD,4839480,M,982
TX,SCHERTZ-CIBOLO-U CITY ISD,4839480,F,396
MS,ENTERPRISE SCHOOL DIST,2801440,M,139
MS,ENTERPRISE SCHOOL DIST,2801440,F,33
TX,LINDALE ISD,4827510,M,143
TX,LINDALE ISD,4827510,F,35
TX,BRACKETT ISD,4811070,M,15
TX,BRACKETT ISD,4811070,F,6
MS,MADISON CO SCHOOL DIST,2802790,M,1552
MS,MADISON CO SCHOOL DIST,2802790,F,418
TX,COMAL ISD,4814730,M,2212
TX,COMAL ISD,4814730,F,839
AR,DOLLARWAY SCHOOL DISTRICT,505410,M,165
AR,DOLLARWAY SCHOOL DISTRICT,505410,F,101
AR,EMERSON-TAYLOR-BRADLEY SCHOOL DISTRICT,500068,M,124
AR,EMERSON-TAYLOR-BRADLEY SCHOOL DISTRICT,500068,F,11
MS,QUITMAN SCHOOL DIST,2803780,M,659
MS,QUITMAN SCHOOL DIST,2803780,F,285
TX,HOUSTON ISD,4823640,M,31558
TX,HOUSTON ISD,4823640,F,16929
MS,NEWTON COUNTY SCHOOL DISTRICT,2803150,M,180
MS,NEWTON COUNTY SCHOOL DISTRICT,2803150,F,119
TX,COLUMBIA-BRAZORIA ISD,4814670,M,387
TX,COLUMBIA-BRAZORIA ISD,4814670,F,82
AR,MULBERRY SCHOOL DISTRICT,510290,M,52
AR,MULBERRY SCHOOL DISTRICT,510290,F,9
TX,CLEAR CREEK ISD,4814280,M,2288
TX,CLEAR CREEK ISD,4814280,F,793
TX,GANADO ISD,4820310,M,53
TX,GANADO ISD,4820310,F,12
TX,HEMPHILL ISD,4822890,M,26
TX,HEMPHILL ISD,4822890,F,7
MS,LAFAYETTE CO SCHOOL DIST,2802370,M,259
MS,LAFAYETTE CO SCHOOL DIST,2802370,F,109
TX,MISSION CISD,4831040,M,2997
TX,MISSION CISD,4831040,F,939
AR,MOUNTAIN HOME SCHOOL DISTRICT,500043,M,523
AR,MOUNTAIN HOME SCHOOL DISTRICT,500043,F,298
TX,PLAINS ISD,4835040,M,4
TX,PLAINS ISD,4835040,F,9
TX,DESOTO ISD,4816860,M,2331
TX,DESOTO ISD,4816860,F,1504
TX,CHICO ISD,4813800,M,12
TX,CHICO ISD,4813800,F,0
AR,CABOT SCHOOL DISTRICT,503750,M,1345
AR,CABOT SCHOOL DISTRICT,503750,F,556
TX,PFLUGERVILLE ISD,4834830,M,2672
TX,PFLUGERVILLE ISD,4834830,F,932
TX,COLDSPRING-OAKHURST CISD,4814520,M,10
TX,COLDSPRING-OAKHURST CISD,4814520,F,4
TX,CISCO ISD,4814070,M,27
TX,CISCO ISD,4814070,F,2
MS,JEFFERSON CO SCHOOL DIST,2802220,M,552
MS,JEFFERSON CO SCHOOL DIST,2802220,F,401
TX,RIO HONDO ISD,4837170,M,81
TX,RIO HONDO ISD,4837170,F,34
AR,GREENE CO. TECH SCHOOL DIST.,513080,M,495
AR,GREENE CO. TECH SCHOOL DIST.,513080,F,140
MS,CALHOUN CO SCHOOL DIST,2800870,M,239
MS,CALHOUN CO SCHOOL DIST,2800870,F,83
TX,SOUTHSIDE ISD,4840920,M,266
TX,SOUTHSIDE ISD,4840920,F,167
TX,MCGREGOR ISD,4829820,M,8
TX,MCGREGOR ISD,4829820,F,1
TX,LEWISVILLE ISD,4827300,M,1970
TX,LEWISVILLE ISD,4827300,F,742
TX,BIG SPRING ISD,4810200,M,961
TX,BIG SPRING ISD,4810200,F,370
TX,WEST OSO ISD,4845120,M,403
TX,WEST OSO ISD,4845120,F,155
TX,BOERNE ISD,4810710,M,272
TX,BOERNE ISD,4810710,F,67
TX,PERRYTON ISD,4834650,M,41
TX,PERRYTON ISD,4834650,F,10
TX,MEMPHIS ISD,4830180,M,6
TX,MEMPHIS ISD,4830180,F,0
TX,TULIA ISD,4843320,M,191
TX,TULIA ISD,4843320,F,55
TX,CROWLEY ISD,4815910,M,3248
TX,CROWLEY ISD,4815910,F,1297
TX,TEXAS COLLEGE PREPARATORY ACADEMIES,4800163,M,877
TX,TEXAS COLLEGE PREPARATORY ACADEMIES,4800163,F,261
TX,EDGEWOOD ISD,4818150,M,964
TX,EDGEWOOD ISD,4818150,F,588
TX,ROOSEVELT ISD,4837800,M,56
TX,ROOSEVELT ISD,4837800,F,24
LA,City of Baker School District,2200040,M,0
LA,City of Baker School District,2200040,F,0
TX,FABENS ISD,4818900,M,57
TX,FABENS ISD,4818900,F,6
TX,FRANKLIN ISD,4819740,M,70
TX,FRANKLIN ISD,4819740,F,3
TX,SPEARMAN ISD,4841010,M,8
TX,SPEARMAN ISD,4841010,F,0
TX,EAGLE PASS ISD,4817730,M,1771
TX,EAGLE PASS ISD,4817730,F,565
TX,HARMONY SCIENCE ACADEMY (AUSTIN),4800241,M,379
TX,HARMONY SCIENCE ACADEMY (AUSTIN),4800241,F,192
MS,KEMPER CO SCHOOL DIST,2802310,M,246
MS,KEMPER CO SCHOOL DIST,2802310,F,140
TX,WYLIE ISD,4846500,M,28
TX,WYLIE ISD,4846500,F,19
TX,PILOT POINT ISD,4834920,M,123
TX,PILOT POINT ISD,4834920,F,17
TX,RICHARDSON ISD,4837020,M,2922
TX,RICHARDSON ISD,4837020,F,1087
LA,St. Landry Parish,2201560,M,3980
LA,St. Landry Parish,2201560,F,1821
TX,DRAW ACADEMY,4800263,M,0
TX,DRAW ACADEMY,4800263,F,0
AR,RIVERVIEW SCHOOL DISTRICT,508400,M,295
AR,RIVERVIEW SCHOOL DISTRICT,508400,F,133
LA,Central Community School District,2200125,M,819
LA,Central Community School District,2200125,F,223
TX,LA PORTE ISD,4826190,M,215
TX,LA PORTE ISD,4826190,F,115
MS,LAUREL SCHOOL DISTRICT,2802460,M,2602
MS,LAUREL SCHOOL DISTRICT,2802460,F,1348
TX,ANNA ISD,4808340,M,176
TX,ANNA ISD,4808340,F,53
TX,SANTA ROSA ISD,4839360,M,32
TX,SANTA ROSA ISD,4839360,F,7
TX,EVADALE ISD,4818750,M,12
TX,EVADALE ISD,4818750,F,3
TX,BROWNSBORO ISD,4811640,M,251
TX,BROWNSBORO ISD,4811640,F,77
TX,JOAQUIN ISD,4824810,M,24
TX,JOAQUIN ISD,4824810,F,4
TX,BRAZOS ISD,4844470,M,24
TX,BRAZOS ISD,4844470,F,7
TX,NEW BOSTON ISD,4832340,M,37
TX,NEW BOSTON ISD,4832340,F,19
TX,BURKEVILLE ISD,4812150,M,19
TX,BURKEVILLE ISD,4812150,F,3
TX,ALVORD ISD,4808100,M,51
TX,ALVORD ISD,4808100,F,8
TX,COLORADO ISD,4814640,M,0
TX,COLORADO ISD,4814640,F,0
TX,BRAZOSPORT ISD,4811190,M,958
TX,BRAZOSPORT ISD,4811190,F,350
TX,MONTGOMERY ISD,4831260,M,455
TX,MONTGOMERY ISD,4831260,F,120
TX,VIDOR ISD,4844160,M,454
TX,VIDOR ISD,4844160,F,172
MS,BILOXI PUBLIC SCHOOL DIST,2800630,M,1618
MS,BILOXI PUBLIC SCHOOL DIST,2800630,F,511
TX,TRINITY BASIN PREPARATORY,4800092,M,328
TX,TRINITY BASIN PREPARATORY,4800092,F,209
AR,DECATUR SCHOOL DISTRICT,504980,M,97
AR,DECATUR SCHOOL DISTRICT,504980,F,58
MS,HINDS CO SCHOOL DIST,2801860,M,675
MS,HINDS CO SCHOOL DIST,2801860,F,263
TX,GUNTER ISD,4821960,M,5
TX,GUNTER ISD,4821960,F,3
TX,KOUNTZE ISD,4825920,M,145
TX,KOUNTZE ISD,4825920,F,26
AR,CLEVELAND COUNTY SCHOOL DIST.,500067,M,260
AR,CLEVELAND COUNTY SCHOOL DIST.,500067,F,81
AR,ARKANSAS YOUTH SERVICES SCHOOL SYSTEM,500390,M,0
AR,ARKANSAS YOUTH SERVICES SCHOOL SYSTEM,500390,F,0
TX,CHINA SPRING ISD,4813960,M,73
TX,CHINA SPRING ISD,4813960,F,10
AR,CONWAY SCHOOL DISTRICT,504590,M,1462
AR,CONWAY SCHOOL DISTRICT,504590,F,820
TX,PEWITT CISD,4834800,M,66
TX,PEWITT CISD,4834800,F,24
TX,PROGRESO ISD,4835910,M,65
TX,PROGRESO ISD,4835910,F,26
TX,LUBBOCK-COOPER ISD,4815180,M,0
TX,LUBBOCK-COOPER ISD,4815180,F,0
TX,SAN ANGELO ISD,4838700,M,610
TX,SAN ANGELO ISD,4838700,F,316
LA,City of Monroe School District,2201080,M,2832
LA,City of Monroe School District,2201080,F,1251
TX,UPLIFT EDUCATION,4800030,M,1804
TX,UPLIFT EDUCATION,4800030,F,751
MS,PEARL RIVER CO SCHOOL DIST,2803540,M,547
MS,PEARL RIVER CO SCHOOL DIST,2803540,F,137
MS,SCOTT CO SCHOOL DIST,2803900,M,1213
MS,SCOTT CO SCHOOL DIST,2803900,F,459
TX,CARTHAGE ISD,4813110,M,75
TX,CARTHAGE ISD,4813110,F,24
AR,WESTSIDE CONS. SCHOOL DISTRICT,504020,M,46
AR,WESTSIDE CONS. SCHOOL DISTRICT,504020,F,21
TX,PECOS-BARSTOW-TOYAH ISD,4834550,M,28
TX,PECOS-BARSTOW-TOYAH ISD,4834550,F,9
TX,GILMER ISD,4820700,M,149
TX,GILMER ISD,4820700,F,28
AR,BALD KNOB SCHOOL DISTRICT,502700,M,100
AR,BALD KNOB SCHOOL DISTRICT,502700,F,15
TX,YES PREP PUBLIC SCHOOLS INC,4800209,M,1623
TX,YES PREP PUBLIC SCHOOLS INC,4800209,F,770
LA,Washington Parish,2201860,M,448
LA,Washington Parish,2201860,F,264
TX,STANTON ISD,4841430,M,3
TX,STANTON ISD,4841430,F,6
AR,SOUTH CENTRAL SERVICE COOPERATIVE,500031,M,0
AR,SOUTH CENTRAL SERVICE COOPERATIVE,500031,F,0
LA,Calcasieu Parish,2200330,M,6512
LA,Calcasieu Parish,2200330,F,2794
TX,GOODRICH ISD,4821090,M,23
TX,GOODRICH ISD,4821090,F,13
TX,WESTWOOD ISD,4843290,M,0
TX,WESTWOOD ISD,4843290,F,0
TX,PORT ARANSAS ISD,4835370,M,16
TX,PORT ARANSAS ISD,4835370,F,1
TX,LUMBERTON ISD,4813530,M,268
TX,LUMBERTON ISD,4813530,F,88
TX,MERCEDES ISD,4830250,M,536
TX,MERCEDES ISD,4830250,F,280
MS,LELAND SCHOOL DIST,2802610,M,170
MS,LELAND SCHOOL DIST,2802610,F,120
TX,SANTA FE ISD,4839270,M,192
TX,SANTA FE ISD,4839270,F,101
TX,BLAND ISD,4810350,M,5
TX,BLAND ISD,4810350,F,0
AR,RIVERSIDE SCHOOL DISTRICT,500012,M,64
AR,RIVERSIDE SCHOOL DISTRICT,500012,F,26
AR,CEDARVILLE SCHOOL DISTRICT,504080,M,47
AR,CEDARVILLE SCHOOL DISTRICT,504080,F,12
TX,OLNEY ISD,4833630,M,70
TX,OLNEY ISD,4833630,F,5
TX,LEANDER ISD,4827030,M,340
TX,LEANDER ISD,4827030,F,121
TX,MCKINNEY ISD,4829850,M,2016
TX,MCKINNEY ISD,4829850,F,695
TX,CHILDRESS ISD,4813860,M,13
TX,CHILDRESS ISD,4813860,F,2
TX,DONNA ISD,4817390,M,3044
TX,DONNA ISD,4817390,F,1474
TX,CLEBURNE ISD,4814310,M,534
TX,CLEBURNE ISD,4814310,F,190
TX,MIDLOTHIAN ISD,4830600,M,161
TX,MIDLOTHIAN ISD,4830600,F,38
TX,LEVERETTS CHAPEL ISD,4827270,M,0
TX,LEVERETTS CHAPEL ISD,4827270,F,6
MS,WEST TALLAHATCHIE SCHOOL DISTRICT,2804650,M,629
MS,WEST TALLAHATCHIE SCHOOL DISTRICT,2804650,F,304
TX,YORKTOWN ISD,4846650,M,7
TX,YORKTOWN ISD,4846650,F,1
MS,MARION CO SCHOOL DIST,2802820,M,493
MS,MARION CO SCHOOL DIST,2802820,F,124
TX,FT HANCOCK ISD,4820130,M,5
TX,FT HANCOCK ISD,4820130,F,0
TX,MADISONVILLE CISD,4828710,M,238
TX,MADISONVILLE CISD,4828710,F,41
MS,NEWTON MUNICIPAL SCHOOL DISTRICT,2803180,M,222
MS,NEWTON MUNICIPAL SCHOOL DISTRICT,2803180,F,58
TX,CROCKETT COUNTY CONSOLIDATED CSD,4815690,M,3
TX,CROCKETT COUNTY CONSOLIDATED CSD,4815690,F,0
TX,VERIBEST ISD,4844040,M,1
TX,VERIBEST ISD,4844040,F,0
TX,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,4800086,M,60
TX,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,4800086,F,11
AR,GREENBRIER SCHOOL DISTRICT,506900,M,38
AR,GREENBRIER SCHOOL DISTRICT,506900,F,13
TX,SHELDON ISD,4839990,M,816
TX,SHELDON ISD,4839990,F,544
MS,UNION PUBLIC SCHOOL DIST,2804380,M,83
MS,UNION PUBLIC SCHOOL DIST,2804380,F,46
TX,INGRAM ISD,4824210,M,4
TX,INGRAM ISD,4824210,F,1
TX,VAN ALSTYNE ISD,4843890,M,6
TX,VAN ALSTYNE ISD,4843890,F,1
TX,SOUTH SAN ANTONIO ISD,4840680,M,1621
TX,SOUTH SAN ANTONIO ISD,4840680,F,952
AR,BENTONVILLE SCHOOL DISTRICT,503060,M,2163
AR,BENTONVILLE SCHOOL DISTRICT,503060,F,568
TX,LAKE TRAVIS ISD,4826470,M,71
TX,LAKE TRAVIS ISD,4826470,F,25
TX,DENVER CITY ISD,4816770,M,14
TX,DENVER CITY ISD,4816770,F,0
TX,HOOKS ISD,4823490,M,20
TX,HOOKS ISD,4823490,F,3
AR,FOUKE SCHOOL DISTRICT,506360,M,175
AR,FOUKE SCHOOL DISTRICT,506360,F,57
TX,QUANAH ISD,4836180,M,11
TX,QUANAH ISD,4836180,F,8
TX,ARGYLE INDEPENDENT SCHOOL DISTRICT,4808670,M,46
TX,ARGYLE INDEPENDENT SCHOOL DISTRICT,4808670,F,10
TX,HAMILTON ISD,4822230,M,4
TX,HAMILTON ISD,4822230,F,1
DC,Cesar Chavez PCS for Public Policy,1100005,M,1171
DC,Cesar Chavez PCS for Public Policy,1100005,F,824
DC,KIPP DC PCS,1100031,M,2025
DC,KIPP DC PCS,1100031,F,1024
DC,DC Prep PCS,1100048,M,121
DC,DC Prep PCS,1100048,F,100
DC,Friendship PCS,1100008,M,1062
DC,Friendship PCS,1100008,F,641
DC,Capital City PCS,1100035,M,255
DC,Capital City PCS,1100035,F,76
DC,AppleTree Early Learning PCS,1100054,M,0
DC,AppleTree Early Learning PCS,1100054,F,0
DC,Center City PCS,1100073,M,142
DC,Center City PCS,1100073,F,48
NC,Cumberland County Schools,3700011,M,16718
NC,Cumberland County Schools,3700011,F,8607
NC,Alleghany County Schools,3700120,M,195
NC,Alleghany County Schools,3700120,F,45
DC,District of Columbia Public Schools,1100030,M,13305
DC,District of Columbia Public Schools,1100030,F,7831
NC,Alamance-Burlington Schools,3700030,M,10799
NC,Alamance-Burlington Schools,3700030,F,4010
NC,Torchlight Academy,3700098,M,0
NC,Torchlight Academy,3700098,F,0
NC,Ashe County Schools,3700210,M,319
NC,Ashe County Schools,3700210,F,39
NC,Burke County Schools,3700480,M,2305
NC,Burke County Schools,3700480,F,725
NC,NC Health and Human Services,3700001,M,0
NC,NC Health and Human Services,3700001,F,0
NC,Pitt County Schools,3700012,M,15900
NC,Pitt County Schools,3700012,F,6060
NC,Alexander County Schools,3700090,M,699
NC,Alexander County Schools,3700090,F,222
NC,Asheville City Schools,3700270,M,606
NC,Asheville City Schools,3700270,F,375
NC,Avery County Schools,3700300,M,200
NC,Avery County Schools,3700300,F,56
NC,Beaufort County Schools,3700330,M,4528
NC,Beaufort County Schools,3700330,F,1413
DC,E.L. Haynes PCS,1100043,M,265
DC,E.L. Haynes PCS,1100043,F,105
NC,NCDPS Juvenile Education Services,3700157,M,0
NC,NCDPS Juvenile Education Services,3700157,F,0
NC,Deaf and Blind Schools,3700320,M,0
NC,Deaf and Blind Schools,3700320,F,0
NC,Anson County Schools,3700180,M,2811
NC,Anson County Schools,3700180,F,1617
NC,Asheboro City Schools,3700240,M,993
NC,Asheboro City Schools,3700240,F,241
NC,Chapel Hill-Carrboro City Schools,3700720,M,528
NC,Chapel Hill-Carrboro City Schools,3700720,F,392
NC,Cherokee County Schools,3700780,M,538
NC,Cherokee County Schools,3700780,F,81
NC,Dare County Schools,3701110,M,713
NC,Dare County Schools,3701110,F,230
NC,Bertie County Schools,3700360,M,1059
NC,Bertie County Schools,3700360,F,477
NC,Brunswick County Schools,3700420,M,4111
NC,Brunswick County Schools,3700420,F,1239
NC,Clay County Schools,3700870,M,16
NC,Clay County Schools,3700870,F,5
NC,Buncombe County Schools,3700450,M,4858
NC,Buncombe County Schools,3700450,F,1596
NC,Cabarrus County Schools,3700530,M,9015
NC,Cabarrus County Schools,3700530,F,3291
NC,Chatham County Schools,3700750,M,1192
NC,Chatham County Schools,3700750,F,662
NC,Davie County Schools,3701170,M,480
NC,Davie County Schools,3701170,F,151
NC,Winston Salem / Forsyth County Schools,3701500,M,15671
NC,Winston Salem / Forsyth County Schools,3701500,F,6426
NC,Cleveland County Schools,3700900,M,6903
NC,Cleveland County Schools,3700900,F,2687
NC,Clinton City Schools,3700930,M,839
NC,Clinton City Schools,3700930,F,348
NC,Edenton-Chowan Schools,3700840,M,586
NC,Edenton-Chowan Schools,3700840,F,226
NC,Currituck County Schools,3701080,M,977
NC,Currituck County Schools,3701080,F,250
NC,Gaston County Schools,3701620,M,13546
NC,Gaston County Schools,3701620,F,5324
NC,Harnett County Schools,3702010,M,8102
NC,Harnett County Schools,3702010,F,2691
NC,Henderson County Schools,3702100,M,2774
NC,Henderson County Schools,3702100,F,612
NC,Columbus County Schools,3700960,M,2098
NC,Columbus County Schools,3700960,F,849
NC,Graham County Schools,3701770,M,212
NC,Graham County Schools,3701770,F,47
NC,Granville County Schools,3701800,M,3757
NC,Granville County Schools,3701800,F,1273
NC,Davidson County Schools,3701140,M,4804
NC,Davidson County Schools,3701140,F,1161
NC,Franklin County Schools,3701530,M,5951
NC,Franklin County Schools,3701530,F,2103
NC,Gates County Schools,3701680,M,325
NC,Gates County Schools,3701680,F,190
NC,Johnston County Public Schools,3702370,M,9250
NC,Johnston County Public Schools,3702370,F,2854
NC,Kannapolis City Schools,3702430,M,2655
NC,Kannapolis City Schools,3702430,F,856
NC,Greene County Schools,3701830,M,889
NC,Greene County Schools,3701830,F,372
NC,Guilford County Schools,3701920,M,17195
NC,Guilford County Schools,3701920,F,7118
NC,Haywood County Schools,3702040,M,1910
NC,Haywood County Schools,3702040,F,679
NC,Hertford County Schools,3702160,M,2569
NC,Hertford County Schools,3702160,F,1394
NC,Jackson County Public Schools,3702340,M,456
NC,Jackson County Public Schools,3702340,F,171
NC,Macon County Schools,3702760,M,306
NC,Macon County Schools,3702760,F,172
NC,Martin County Schools,3702880,M,1527
NC,Martin County Schools,3702880,F,797
NC,Mount Airy City Schools,3703210,M,288
NC,Mount Airy City Schools,3703210,F,64
NC,Halifax County Schools,3701950,M,1869
NC,Halifax County Schools,3701950,F,554
NC,Lee County Schools,3702560,M,4852
NC,Lee County Schools,3702560,F,1559
NC,Lenoir County Public Schools,3702610,M,4063
NC,Lenoir County Public Schools,3702610,F,1492
NC,Jones County Schools,3702400,M,460
NC,Jones County Schools,3702400,F,107
NC,Madison County Schools,3702820,M,535
NC,Madison County Schools,3702820,F,157
NC,Craven County Schools,3703310,M,8871
NC,Craven County Schools,3703310,F,2831
NC,Elizabeth City-Pasquotank Public Schools,3703540,M,2593
NC,Elizabeth City-Pasquotank Public Schools,3703540,F,846
NC,Perquimans County Schools,3703600,M,768
NC,Perquimans County Schools,3703600,F,225
NC,Lexington City Schools,3702640,M,11
NC,Lexington City Schools,3702640,F,0
NC,Lincoln County Schools,3702680,M,2283
NC,Lincoln County Schools,3702680,F,1157
NC,Newton Conover City Schools,3703360,M,354
NC,Newton Conover City Schools,3703360,F,132
NC,Roanoke Rapids City Schools,3703900,M,714
NC,Roanoke Rapids City Schools,3703900,F,442
